t_dat,customer_id,article_id,price
2020-11-08,U00196,1000107,56.64
2020-09-18,U00252,1000136,55.4
2020-04-13,U00042,1000148,72.2
2020-09-19,U00397,1000177,81.26
2020-04-23,U00044,1000060,39.0
2020-04-28,U00008,1000092,57.49
2020-03-04,U00030,1000089,38.92
2020-03-10,U00235,1000036,83.51
2020-09-14,U00124,1000053,82.82
2020-01-24,U00070,1000030,95.43
2020-12-05,U00193,1000187,7.48
2020-07-12,U00027,1000179,14.96
2020-10-03,U00244,1000152,86.82
2020-01-05,U00187,1000036,12.43
2020-02-01,U00291,1000106,19.07
2020-03-16,U00380,1000035,75.32
2020-12-10,U00240,1000105,72.92
2020-08-26,U00330,1000177,6.24
2020-02-05,U00030,1000164,8.02
2020-03-17,U00082,1000002,42.26
2020-07-22,U00485,1000116,57.09
2020-05-19,U00256,1000078,71.68
2020-07-06,U00139,1000023,54.02
2020-03-24,U00108,1000102,63.19
2020-04-13,U00094,1000190,96.74
2020-10-27,U00039,1000177,49.03
2020-06-21,U00328,1000103,82.76
2020-03-02,U00411,1000095,65.78
2020-04-09,U00055,1000026,12.31
2020-10-25,U00433,1000085,7.64
2020-05-06,U00277,1000027,11.14
2020-10-01,U00387,1000079,22.65
2020-04-21,U00475,1000008,27.59
2020-02-19,U00289,1000011,57.99
2020-08-02,U00024,1000080,13.76
2020-05-01,U00182,1000192,31.55
2020-07-17,U00099,1000080,75.67
2020-12-12,U00498,1000033,71.05
2020-02-11,U00208,1000189,52.34
2020-09-26,U00396,1000038,7.23
2020-07-16,U00300,1000009,32.27
2020-03-22,U00237,1000020,88.21
2020-02-23,U00118,1000055,80.9
2020-11-05,U00393,1000183,20.14
2020-09-17,U00373,1000155,66.23
2020-06-15,U00402,1000033,36.87
2020-06-20,U00438,1000110,8.76
2020-12-25,U00349,1000099,27.48
2020-10-20,U00038,1000039,58.29
2020-08-04,U00412,1000003,18.41
2020-05-18,U00444,1000022,51.9
2020-08-11,U00086,1000075,20.18
2020-05-19,U00186,1000090,13.39
2020-03-23,U00395,1000117,29.25
2020-08-09,U00390,1000113,66.13
2020-03-04,U00497,1000145,50.9
2020-06-28,U00146,1000102,43.45
2020-10-22,U00066,1000112,39.47
2020-10-11,U00191,1000021,69.13
2020-09-15,U00134,1000174,9.01
2020-11-02,U00379,1000062,70.78
2020-09-01,U00079,1000026,32.32
2020-03-19,U00204,1000018,25.97
2020-08-22,U00047,1000089,48.79
2020-11-18,U00460,1000119,15.26
2020-03-24,U00055,1000101,77.21
2020-04-13,U00168,1000016,34.82
2020-10-16,U00108,1000179,74.68
2020-02-09,U00232,1000009,56.24
2020-08-05,U00327,1000054,35.1
2020-01-20,U00396,1000097,10.87
2020-06-26,U00220,1000121,25.06
2020-04-28,U00011,1000194,69.27
2020-05-09,U00325,1000045,12.86
2020-02-09,U00207,1000020,33.04
2020-12-15,U00446,1000107,54.33
2020-11-09,U00094,1000013,13.69
2020-07-11,U00493,1000192,32.91
2020-04-12,U00482,1000107,50.27
2020-09-23,U00401,1000041,95.77
2020-07-12,U00467,1000177,58.61
2020-01-18,U00400,1000152,23.66
2020-12-22,U00296,1000157,18.59
2020-11-27,U00480,1000187,74.83
2020-12-24,U00162,1000003,19.15
2020-08-05,U00255,1000081,15.68
2020-11-14,U00134,1000133,72.89
2020-08-27,U00438,1000032,64.62
2020-11-19,U00049,1000009,25.55
2020-04-14,U00356,1000139,77.79
2020-10-13,U00110,1000089,24.72
2020-04-22,U00295,1000003,39.8
2020-06-01,U00154,1000078,52.2
2020-02-23,U00255,1000166,98.91
2020-07-14,U00180,1000090,82.85
2020-07-17,U00498,1000195,36.57
2020-03-15,U00219,1000095,21.63
2020-10-06,U00277,1000111,40.87
2020-11-23,U00348,1000111,64.61
2020-12-20,U00480,1000025,98.56
2020-02-03,U00332,1000004,62.93
2020-07-04,U00254,1000191,75.66
2020-09-04,U00324,1000113,52.32
2020-01-22,U00148,1000107,24.92
2020-08-18,U00195,1000029,23.38
2020-08-04,U00179,1000118,43.82
2020-11-23,U00401,1000189,42.21
2020-06-26,U00114,1000129,31.66
2020-11-09,U00157,1000106,68.29
2020-01-14,U00016,1000003,7.47
2020-06-27,U00418,1000132,82.08
2020-10-11,U00171,1000043,95.16
2020-07-08,U00284,1000100,23.11
2020-11-13,U00424,1000013,80.33
2020-10-14,U00065,1000162,41.7
2020-12-06,U00206,1000081,53.62
2020-07-08,U00050,1000181,80.31
2020-09-04,U00323,1000147,78.72
2020-11-09,U00428,1000141,19.95
2020-06-07,U00047,1000023,7.41
2020-01-21,U00394,1000151,19.39
2020-10-23,U00278,1000020,58.75
2020-01-24,U00375,1000033,97.44
2020-11-21,U00398,1000091,22.54
2020-11-08,U00152,1000049,55.33
2020-04-24,U00399,1000096,77.42
2020-11-02,U00140,1000021,92.89
2020-11-01,U00326,1000148,86.49
2020-02-15,U00474,1000152,16.53
2020-03-10,U00134,1000046,13.72
2020-08-28,U00185,1000053,41.74
2020-08-26,U00011,1000105,11.92
2020-11-03,U00107,1000175,44.47
2020-06-21,U00465,1000115,81.0
2020-03-10,U00005,1000045,67.01
2020-11-20,U00437,1000008,16.02
2020-06-12,U00247,1000157,61.4
2020-01-06,U00267,1000189,28.92
2020-02-07,U00310,1000007,55.38
2020-09-17,U00389,1000039,25.33
2020-06-04,U00460,1000055,7.77
2020-03-08,U00042,1000186,70.01
2020-03-09,U00140,1000123,23.73
2020-02-12,U00362,1000141,66.28
2020-08-24,U00414,1000126,45.99
2020-07-07,U00128,1000044,23.6
2020-12-09,U00492,1000100,14.67
2020-10-10,U00084,1000052,94.65
2020-08-14,U00452,1000114,44.83
2020-12-09,U00417,1000081,63.55
2020-10-13,U00219,1000051,58.31
2020-06-21,U00419,1000016,47.24
2020-01-17,U00129,1000150,43.52
2020-10-27,U00449,1000165,94.34
2020-09-12,U00203,1000007,15.78
2020-06-14,U00404,1000047,38.63
2020-02-07,U00336,1000095,39.96
2020-06-04,U00004,1000081,69.7
2020-12-11,U00109,1000119,58.34
2020-06-08,U00287,1000016,41.25
2020-10-07,U00269,1000055,14.67
2020-05-23,U00311,1000171,12.03
2020-11-14,U00349,1000193,45.91
2020-06-07,U00100,1000012,80.46
2020-08-02,U00140,1000107,16.21
2020-08-06,U00307,1000083,60.57
2020-04-19,U00010,1000072,6.68
2020-10-01,U00466,1000118,31.73
2020-07-02,U00458,1000136,91.3
2020-01-11,U00330,1000004,11.53
2020-02-27,U00410,1000106,72.99
2020-05-11,U00385,1000088,42.63
2020-09-25,U00160,1000126,62.56
2020-07-10,U00356,1000116,51.37
2020-11-04,U00431,1000095,93.14
2020-02-01,U00114,1000012,82.59
2020-03-04,U00165,1000176,73.08
2020-04-06,U00045,1000048,73.07
2020-06-27,U00462,1000137,98.02
2020-12-28,U00026,1000066,88.03
2020-01-04,U00024,1000077,12.05
2020-06-23,U00313,1000097,30.37
2020-03-05,U00298,1000117,16.27
2020-06-28,U00075,1000192,59.91
2020-07-21,U00228,1000171,16.5
2020-09-08,U00295,1000122,67.16
2020-05-11,U00395,1000187,50.37
2020-02-09,U00392,1000075,71.87
2020-06-18,U00427,1000062,66.99
2020-12-28,U00105,1000177,12.33
2020-08-02,U00108,1000003,68.03
2020-08-27,U00197,1000048,50.84
2020-06-07,U00416,1000151,76.59
2020-09-28,U00160,1000194,93.77
2020-12-15,U00335,1000039,84.69
2020-02-05,U00112,1000093,41.24
2020-08-28,U00317,1000131,24.08
2020-07-07,U00035,1000071,44.77
2020-11-10,U00487,1000147,65.95
2020-03-15,U00448,1000027,75.03
2020-04-01,U00457,1000117,22.58
2020-01-16,U00338,1000135,47.55
2020-05-04,U00474,1000140,12.9
2020-07-07,U00077,1000101,52.21
2020-09-11,U00027,1000112,30.62
2020-02-02,U00332,1000097,73.81
2020-07-07,U00150,1000048,42.85
2020-10-09,U00271,1000155,51.4
2020-07-04,U00348,1000012,65.76
2020-02-08,U00058,1000013,89.14
2020-10-09,U00122,1000016,55.02
2020-05-08,U00451,1000158,70.75
2020-07-13,U00201,1000025,25.67
2020-12-09,U00253,1000052,21.08
2020-04-12,U00326,1000073,71.35
2020-05-24,U00001,1000024,22.4
2020-12-20,U00244,1000189,33.7
2020-12-08,U00087,1000080,69.06
2020-03-06,U00170,1000116,18.33
2020-01-22,U00242,1000109,36.4
2020-03-09,U00451,1000019,21.05
2020-01-20,U00180,1000121,59.82
2020-08-28,U00126,1000120,15.28
2020-01-19,U00348,1000074,83.52
2020-09-17,U00085,1000193,18.78
2020-02-04,U00155,1000188,36.55
2020-08-24,U00179,1000139,29.19
2020-08-09,U00186,1000117,6.27
2020-06-10,U00363,1000085,88.79
2020-11-28,U00442,1000152,50.53
2020-05-22,U00265,1000186,65.14
2020-03-14,U00438,1000056,66.98
2020-03-12,U00254,1000007,27.97
2020-12-23,U00498,1000110,38.79
2020-12-03,U00099,1000096,65.04
2020-05-21,U00347,1000139,89.53
2020-08-17,U00089,1000067,90.57
2020-06-11,U00200,1000150,44.23
2020-05-10,U00097,1000010,59.47
2020-12-11,U00427,1000156,16.56
2020-08-19,U00495,1000088,32.11
2020-01-16,U00474,1000175,18.83
2020-11-05,U00267,1000074,63.64
2020-11-06,U00155,1000124,32.1
2020-05-01,U00232,1000010,25.43
2020-10-04,U00027,1000125,33.75
2020-07-12,U00338,1000000,9.69
2020-03-12,U00449,1000072,78.81
2020-09-22,U00490,1000196,57.71
2020-02-23,U00138,1000036,98.62
2020-04-14,U00299,1000020,32.34
2020-01-16,U00477,1000090,28.38
2020-11-21,U00197,1000108,42.52
2020-02-09,U00471,1000077,61.12
2020-03-19,U00223,1000173,87.34
2020-10-05,U00349,1000196,23.75
2020-03-14,U00283,1000051,33.3
2020-02-10,U00290,1000160,48.35
2020-03-13,U00400,1000111,14.03
2020-09-15,U00355,1000080,52.36
2020-11-23,U00183,1000119,38.29
2020-08-14,U00492,1000105,48.36
2020-09-01,U00490,1000196,44.57
2020-03-20,U00464,1000077,78.94
2020-10-17,U00191,1000032,63.36
2020-10-10,U00027,1000193,84.44
2020-03-13,U00343,1000001,48.5
2020-09-15,U00429,1000013,12.96
2020-05-27,U00332,1000027,36.35
2020-02-27,U00148,1000144,50.26
2020-06-28,U00031,1000031,74.6
2020-11-17,U00378,1000183,9.98
2020-04-17,U00073,1000143,74.6
2020-08-05,U00114,1000172,65.13
2020-03-10,U00321,1000079,72.6
2020-01-26,U00248,1000159,69.65
2020-02-03,U00000,1000039,61.76
2020-02-17,U00049,1000063,24.2
2020-08-01,U00426,1000129,46.72
2020-01-04,U00153,1000103,50.47
2020-03-27,U00120,1000139,29.47
2020-10-22,U00224,1000168,63.01
2020-07-05,U00325,1000005,22.37
2020-12-22,U00123,1000043,53.08
2020-12-18,U00102,1000121,50.16
2020-05-22,U00051,1000150,51.34
2020-11-09,U00200,1000098,70.58
2020-02-15,U00213,1000108,18.93
2020-05-15,U00061,1000144,41.61
2020-10-10,U00017,1000165,66.14
2020-11-20,U00227,1000010,90.36
2020-06-05,U00239,1000185,48.08
2020-01-06,U00183,1000128,85.45
2020-09-07,U00178,1000180,54.36
2020-09-03,U00089,1000167,19.23
2020-11-24,U00288,1000086,48.19
2020-03-09,U00401,1000195,66.89
2020-07-03,U00469,1000165,50.47
2020-08-20,U00337,1000046,59.15
2020-09-25,U00337,1000134,29.37
2020-12-11,U00301,1000148,37.72
2020-10-27,U00206,1000017,9.22
2020-12-06,U00118,1000024,67.53
2020-08-22,U00243,1000082,76.43
2020-12-26,U00121,1000026,89.58
2020-03-24,U00456,1000098,76.05
2020-07-03,U00031,1000156,28.55
2020-01-28,U00383,1000018,46.5
2020-06-20,U00323,1000007,91.81
2020-06-04,U00357,1000115,40.5
2020-11-19,U00284,1000051,23.4
2020-08-15,U00347,1000073,26.2
2020-12-06,U00222,1000135,81.02
2020-04-03,U00298,1000006,64.14
2020-11-04,U00104,1000008,81.14
2020-01-12,U00396,1000104,58.42
2020-02-11,U00094,1000174,73.62
2020-12-21,U00270,1000127,22.87
2020-04-19,U00423,1000121,52.08
2020-06-20,U00460,1000143,85.22
2020-02-15,U00218,1000160,40.36
2020-02-19,U00040,1000032,78.54
2020-05-04,U00060,1000127,26.67
2020-10-18,U00169,1000005,26.06
2020-05-27,U00128,1000099,71.11
2020-02-28,U00446,1000040,96.0
2020-02-18,U00294,1000061,85.2
2020-10-17,U00159,1000102,63.15
2020-09-23,U00456,1000028,59.78
2020-05-21,U00015,1000008,36.78
2020-05-07,U00171,1000195,10.58
2020-04-18,U00418,1000187,35.98
2020-11-02,U00120,1000126,11.85
2020-10-20,U00359,1000195,80.9
2020-06-03,U00486,1000106,61.23
2020-10-03,U00454,1000141,50.0
2020-03-09,U00370,1000010,14.78
2020-08-17,U00115,1000166,37.92
2020-08-10,U00400,1000058,7.02
2020-01-01,U00396,1000050,55.21
2020-07-22,U00350,1000188,6.7
2020-08-02,U00198,1000196,40.46
2020-03-14,U00359,1000109,56.66
2020-02-15,U00060,1000157,97.36
2020-06-12,U00099,1000087,46.03
2020-01-08,U00118,1000023,60.33
2020-04-14,U00382,1000192,88.5
2020-09-19,U00023,1000003,87.09
2020-04-27,U00029,1000019,10.33
2020-08-06,U00144,1000011,34.53
2020-10-21,U00455,1000062,98.82
2020-03-20,U00203,1000122,66.81
2020-11-03,U00039,1000064,93.21
2020-04-16,U00361,1000188,81.46
2020-04-15,U00365,1000077,93.49
2020-09-10,U00444,1000167,27.96
2020-05-11,U00357,1000138,52.32
2020-01-12,U00461,1000105,71.32
2020-10-16,U00143,1000020,24.13
2020-03-27,U00499,1000133,26.67
2020-12-18,U00107,1000031,40.0
2020-03-02,U00120,1000178,46.39
2020-08-04,U00010,1000127,83.61
2020-05-09,U00301,1000098,33.24
2020-02-02,U00142,1000156,41.09
2020-01-28,U00195,1000098,46.74
2020-04-07,U00194,1000047,67.03
2020-09-02,U00338,1000078,7.94
2020-06-01,U00465,1000155,75.92
2020-06-27,U00464,1000067,81.16
2020-10-07,U00387,1000007,37.05
2020-10-14,U00443,1000109,78.57
2020-12-25,U00029,1000027,57.01
2020-12-22,U00147,1000136,48.57
2020-10-24,U00290,1000196,53.78
2020-03-13,U00239,1000190,98.31
2020-04-05,U00464,1000003,31.39
2020-11-09,U00043,1000063,77.51
2020-05-11,U00292,1000101,8.63
2020-05-12,U00137,1000168,28.55
2020-11-26,U00395,1000155,6.16
2020-05-19,U00338,1000082,83.58
2020-03-15,U00236,1000004,46.35
2020-08-02,U00494,1000091,50.14
2020-09-07,U00209,1000014,59.48
2020-02-09,U00459,1000156,56.84
2020-02-15,U00092,1000066,77.0
2020-05-09,U00444,1000126,16.96
2020-11-06,U00075,1000158,66.66
2020-04-04,U00335,1000009,22.32
2020-09-28,U00225,1000148,34.83
2020-09-23,U00116,1000015,94.46
2020-05-09,U00008,1000173,84.42
2020-06-18,U00367,1000011,61.45
2020-06-04,U00039,1000129,46.72
2020-09-03,U00121,1000052,35.62
2020-06-27,U00421,1000174,44.1
2020-11-14,U00448,1000072,18.45
2020-06-20,U00403,1000092,36.49
2020-07-21,U00191,1000120,93.59
2020-05-20,U00015,1000041,39.62
2020-05-05,U00466,1000151,7.4
2020-10-07,U00413,1000080,53.01
2020-12-17,U00401,1000148,72.01
2020-04-13,U00425,1000149,8.06
2020-12-05,U00195,1000195,98.8
2020-02-03,U00490,1000057,58.15
2020-10-21,U00280,1000187,44.3
2020-12-04,U00433,1000135,80.03
2020-10-16,U00337,1000134,53.91
2020-06-09,U00099,1000147,32.55
2020-04-11,U00124,1000196,96.88
2020-04-15,U00161,1000191,96.41
2020-12-08,U00227,1000187,95.02
2020-07-12,U00040,1000090,57.68
2020-02-12,U00334,1000123,61.89
2020-08-26,U00214,1000058,58.52
2020-03-18,U00125,1000198,90.47
2020-11-19,U00340,1000035,61.92
2020-05-11,U00160,1000030,12.66
2020-07-17,U00075,1000147,51.45
2020-04-06,U00448,1000116,6.46
2020-02-14,U00134,1000195,57.13
2020-08-24,U00051,1000032,86.73
2020-07-01,U00353,1000042,98.05
2020-03-17,U00443,1000135,91.35
2020-07-12,U00065,1000102,70.51
2020-04-23,U00150,1000030,36.66
2020-06-19,U00311,1000157,15.13
2020-12-02,U00037,1000189,91.55
2020-08-14,U00322,1000115,74.63
2020-07-10,U00387,1000122,70.81
2020-12-06,U00370,1000196,60.42
2020-09-03,U00077,1000001,60.79
2020-06-22,U00332,1000116,40.66
2020-08-06,U00260,1000184,60.28
2020-02-08,U00152,1000126,37.07
2020-10-17,U00459,1000134,59.5
2020-07-10,U00165,1000098,34.95
2020-03-05,U00021,1000188,87.94
2020-12-07,U00220,1000132,31.16
2020-10-11,U00050,1000088,31.77
2020-02-10,U00140,1000124,46.26
2020-03-10,U00480,1000066,97.95
2020-02-08,U00341,1000071,18.25
2020-04-18,U00429,1000130,75.96
2020-01-20,U00462,1000010,95.23
2020-09-18,U00409,1000049,5.63
2020-01-12,U00104,1000072,93.53
2020-10-14,U00374,1000113,53.96
2020-08-10,U00470,1000028,72.33
2020-02-15,U00455,1000110,51.37
2020-02-28,U00070,1000071,73.77
2020-02-12,U00411,1000020,74.96
2020-04-24,U00038,1000083,19.73
2020-06-09,U00232,1000161,74.14
2020-11-25,U00037,1000180,69.67
2020-01-14,U00051,1000180,79.65
2020-06-07,U00430,1000142,67.15
2020-11-02,U00485,1000162,63.96
2020-04-05,U00300,1000096,86.98
2020-04-22,U00100,1000067,49.19
2020-08-27,U00095,1000187,51.69
2020-03-07,U00325,1000022,94.38
2020-12-24,U00109,1000000,45.83
2020-08-18,U00312,1000053,71.74
2020-01-14,U00352,1000067,62.66
2020-11-19,U00120,1000163,37.78
2020-09-22,U00488,1000046,87.52
2020-04-10,U00342,1000124,51.08
2020-11-13,U00306,1000091,56.08
2020-05-04,U00112,1000028,95.51
2020-05-14,U00496,1000114,35.59
2020-11-14,U00059,1000045,48.69
2020-06-22,U00058,1000088,70.52
2020-12-05,U00396,1000123,83.97
2020-08-20,U00210,1000175,27.08
2020-05-09,U00259,1000055,88.64
2020-07-02,U00287,1000197,35.38
2020-11-11,U00210,1000100,81.05
2020-07-13,U00133,1000013,30.22
2020-12-08,U00173,1000162,81.94
2020-05-15,U00209,1000056,58.82
2020-03-18,U00105,1000199,63.78
2020-10-20,U00168,1000033,61.87
2020-01-24,U00010,1000097,13.48
2020-12-11,U00467,1000090,77.08
2020-09-03,U00335,1000012,53.75
2020-06-18,U00101,1000040,83.79
2020-07-28,U00367,1000058,32.28
2020-03-12,U00169,1000105,25.27
2020-12-08,U00481,1000003,8.39
2020-01-25,U00481,1000134,14.64
2020-07-26,U00248,1000010,19.75
2020-05-01,U00117,1000161,77.61
2020-04-02,U00139,1000191,16.62
2020-07-21,U00205,1000033,81.92
2020-05-28,U00043,1000019,11.95
2020-12-23,U00390,1000187,44.05
2020-01-24,U00425,1000138,61.86
2020-03-04,U00376,1000150,79.51
2020-04-27,U00310,1000079,78.77
2020-07-17,U00380,1000005,33.4
2020-08-07,U00051,1000067,96.11
2020-10-16,U00192,1000074,45.38
2020-04-14,U00287,1000071,50.43
2020-12-18,U00259,1000062,40.95
2020-08-24,U00201,1000095,76.69
2020-12-04,U00231,1000057,59.32
2020-01-13,U00394,1000059,47.03
2020-08-19,U00055,1000164,34.2
2020-03-26,U00322,1000021,13.97
2020-03-07,U00442,1000125,60.78
2020-02-05,U00206,1000157,83.78
2020-09-24,U00429,1000145,76.49
2020-01-25,U00252,1000064,43.71
2020-12-11,U00427,1000038,8.43
2020-12-19,U00306,1000104,86.91
2020-05-23,U00107,1000193,57.87
2020-08-18,U00255,1000080,95.19
2020-04-11,U00236,1000181,50.4
2020-09-28,U00378,1000187,12.65
2020-02-14,U00358,1000019,40.31
2020-01-06,U00266,1000191,16.42
2020-04-15,U00445,1000029,8.67
2020-07-16,U00087,1000160,80.5
2020-08-05,U00383,1000140,44.31
2020-01-10,U00060,1000111,98.6
2020-12-22,U00138,1000133,35.3
2020-06-19,U00332,1000042,18.3
2020-09-22,U00104,1000157,94.49
2020-06-17,U00309,1000064,49.38
2020-04-11,U00474,1000191,72.69
2020-03-06,U00268,1000183,82.96
2020-01-11,U00213,1000045,19.13
2020-02-01,U00159,1000179,22.64
2020-12-04,U00275,1000117,36.12
2020-01-20,U00239,1000152,19.71
2020-06-21,U00286,1000057,37.43
2020-01-07,U00140,1000072,82.15
2020-07-19,U00373,1000078,39.52
2020-07-09,U00287,1000138,65.31
2020-04-03,U00303,1000039,14.68
2020-04-09,U00091,1000067,57.98
2020-03-26,U00267,1000150,65.61
2020-07-11,U00294,1000197,85.22
2020-10-09,U00494,1000188,86.91
2020-11-16,U00107,1000043,5.25
2020-04-07,U00046,1000157,18.77
2020-03-16,U00447,1000000,35.39
2020-01-05,U00261,1000112,44.99
2020-08-11,U00154,1000128,76.44
2020-04-18,U00201,1000096,77.75
2020-12-16,U00181,1000079,83.83
2020-06-17,U00040,1000154,84.17
2020-03-21,U00426,1000071,71.87
2020-07-18,U00226,1000125,70.34
2020-05-22,U00061,1000142,89.58
2020-11-12,U00091,1000006,86.42
2020-08-25,U00343,1000088,73.48
2020-04-20,U00286,1000048,40.95
2020-03-24,U00005,1000050,46.56
2020-09-07,U00002,1000150,34.18
2020-02-12,U00468,1000064,52.26
2020-01-20,U00139,1000008,65.84
2020-11-16,U00203,1000011,98.6
2020-12-09,U00140,1000160,10.38
2020-10-27,U00015,1000183,92.19
2020-10-21,U00232,1000125,21.33
2020-12-28,U00331,1000192,56.29
2020-02-02,U00189,1000007,62.61
2020-12-05,U00361,1000188,21.63
2020-03-03,U00214,1000030,10.27
2020-11-23,U00031,1000080,14.16
2020-09-09,U00436,1000049,66.58
2020-12-01,U00170,1000172,84.73
2020-06-23,U00086,1000150,72.88
2020-06-17,U00007,1000170,42.9
2020-11-22,U00031,1000016,23.14
2020-09-05,U00373,1000068,12.89
2020-08-02,U00141,1000155,23.68
2020-09-14,U00088,1000162,75.2
2020-01-10,U00140,1000143,37.96
2020-06-15,U00290,1000178,13.09
2020-08-03,U00059,1000023,22.16
2020-02-06,U00162,1000151,63.9
2020-01-25,U00086,1000002,25.45
2020-06-15,U00041,1000185,93.66
2020-05-27,U00348,1000164,93.61
2020-04-24,U00386,1000188,17.48
2020-01-13,U00361,1000073,21.73
2020-03-19,U00161,1000105,26.24
2020-04-09,U00452,1000051,21.65
2020-05-09,U00357,1000112,29.87
2020-08-12,U00296,1000093,37.79
2020-11-17,U00230,1000161,69.58
2020-03-02,U00486,1000149,41.25
2020-09-19,U00107,1000179,45.78
2020-11-26,U00349,1000073,24.5
2020-12-17,U00282,1000190,79.66
2020-02-17,U00395,1000053,29.27
2020-08-09,U00016,1000029,53.6
2020-11-06,U00243,1000035,48.92
2020-06-12,U00288,1000096,66.88
2020-01-11,U00359,1000026,64.17
2020-01-06,U00215,1000121,36.46
2020-11-04,U00095,1000091,33.79
2020-08-18,U00095,1000192,7.04
2020-10-15,U00303,1000147,70.28
2020-12-13,U00242,1000062,28.74
2020-06-20,U00172,1000123,68.78
2020-05-02,U00497,1000059,76.74
2020-09-04,U00215,1000109,77.76
2020-10-13,U00303,1000007,20.42
2020-03-10,U00453,1000152,95.73
2020-09-07,U00487,1000145,75.67
2020-03-22,U00170,1000013,96.21
2020-05-26,U00392,1000036,80.34
2020-08-13,U00084,1000117,5.08
2020-03-07,U00452,1000044,33.32
2020-02-06,U00120,1000052,46.04
2020-12-08,U00078,1000175,57.2
2020-06-01,U00244,1000040,37.4
2020-08-18,U00351,1000100,70.69
2020-08-22,U00192,1000118,71.39
2020-02-13,U00065,1000081,76.73
2020-03-13,U00395,1000083,89.41
2020-11-24,U00446,1000108,61.11
2020-09-03,U00177,1000125,67.97
2020-10-01,U00113,1000155,21.75
2020-04-12,U00185,1000087,52.14
2020-01-20,U00306,1000192,42.43
2020-02-21,U00117,1000035,52.0
2020-01-07,U00154,1000111,13.73
2020-07-21,U00092,1000108,19.17
2020-05-13,U00345,1000123,8.27
2020-07-06,U00083,1000101,69.14
2020-02-15,U00412,1000021,37.55
2020-12-04,U00335,1000103,80.53
2020-01-06,U00163,1000032,59.02
2020-07-22,U00232,1000002,50.7
2020-11-13,U00216,1000197,10.12
2020-07-09,U00379,1000162,15.9
2020-08-17,U00190,1000199,49.51
2020-06-28,U00273,1000093,15.5
2020-03-14,U00272,1000194,41.05
2020-11-03,U00076,1000001,36.69
2020-12-19,U00132,1000050,53.4
2020-10-24,U00446,1000116,45.88
2020-08-10,U00020,1000031,86.58
2020-08-12,U00025,1000153,69.52
2020-05-14,U00172,1000172,32.84
2020-01-18,U00136,1000045,32.56
2020-07-01,U00228,1000083,32.98
2020-01-20,U00057,1000091,73.8
2020-09-24,U00202,1000063,21.47
2020-09-04,U00064,1000186,18.6
2020-08-14,U00457,1000070,37.47
2020-08-23,U00316,1000062,91.36
2020-12-27,U00268,1000145,48.09
2020-02-11,U00190,1000009,18.79
2020-12-21,U00415,1000025,40.9
2020-12-03,U00172,1000163,75.43
2020-07-13,U00011,1000047,94.33
2020-05-24,U00334,1000190,87.99
2020-07-04,U00406,1000049,58.66
2020-05-20,U00263,1000138,85.3
2020-04-23,U00409,1000012,40.18
2020-08-07,U00389,1000111,30.83
2020-12-25,U00095,1000070,52.15
2020-01-20,U00204,1000046,68.75
2020-05-01,U00208,1000053,6.76
2020-07-22,U00066,1000070,30.1
2020-10-26,U00499,1000162,34.91
2020-04-08,U00009,1000181,35.51
2020-02-20,U00147,1000186,71.93
2020-08-19,U00215,1000162,60.95
2020-09-13,U00243,1000142,6.18
2020-06-11,U00177,1000113,19.27
2020-12-16,U00107,1000136,70.59
2020-11-13,U00130,1000103,8.03
2020-10-03,U00323,1000124,57.76
2020-06-03,U00106,1000191,97.58
2020-06-10,U00149,1000192,34.64
2020-11-15,U00015,1000039,63.74
2020-03-20,U00180,1000144,45.56
2020-01-25,U00498,1000072,57.31
2020-08-08,U00192,1000137,17.38
2020-10-28,U00063,1000024,42.2
2020-04-04,U00292,1000074,21.79
2020-03-25,U00398,1000188,97.02
2020-09-14,U00180,1000192,25.47
2020-10-09,U00163,1000197,39.14
2020-02-22,U00452,1000175,95.26
2020-11-11,U00257,1000137,55.06
2020-04-28,U00206,1000126,76.14
2020-05-27,U00473,1000115,19.75
2020-03-13,U00147,1000000,55.07
2020-06-25,U00237,1000167,21.19
2020-02-13,U00297,1000167,44.3
2020-07-14,U00096,1000162,7.73
2020-04-05,U00312,1000158,52.32
2020-02-20,U00292,1000187,43.42
2020-01-11,U00312,1000063,20.65
2020-11-16,U00350,1000023,94.47
2020-01-24,U00307,1000167,41.6
2020-09-28,U00098,1000041,48.03
2020-12-28,U00122,1000044,49.38
2020-12-07,U00165,1000033,32.54
2020-01-07,U00295,1000118,48.16
2020-11-20,U00227,1000061,79.89
2020-08-17,U00328,1000028,80.55
2020-06-28,U00471,1000040,28.02
2020-12-03,U00003,1000191,8.04
2020-11-14,U00443,1000133,98.58
2020-07-03,U00400,1000106,95.01
2020-12-18,U00061,1000183,78.0
2020-11-18,U00365,1000006,46.22
2020-12-02,U00149,1000101,82.86
2020-12-25,U00020,1000093,42.55
2020-09-21,U00332,1000112,45.29
2020-02-04,U00074,1000067,76.25
2020-10-25,U00405,1000028,72.87
2020-06-14,U00336,1000086,18.34
2020-04-26,U00247,1000053,29.86
2020-06-21,U00355,1000018,48.07
2020-12-16,U00385,1000062,76.16
2020-06-10,U00352,1000113,36.08
2020-08-23,U00132,1000145,30.88
2020-01-25,U00071,1000037,54.05
2020-01-08,U00450,1000094,57.97
2020-12-10,U00157,1000183,19.88
2020-11-10,U00243,1000182,46.35
2020-05-05,U00380,1000177,17.08
2020-10-10,U00439,1000098,29.19
2020-04-01,U00435,1000054,59.82
